userid,follower_count,following_count,account_creation_date,year,,,total number of users,1674,,,,,,
61660e6388df78ee1d2285968f8cd05811a8fe9ee3a8efa30fb881a7298467c4,1866,205,5/30/14,2014,,,,,,,,,,
8d54f855e43cf264874a99b36f950a68eea08c0527a47aa8c6332b146ef1ccd2,650,733,8/7/13,2013,,,,,,,,,,
42252b89a754698ab93b9d6b264dc1c9cd87eea9489e7a457cf3952a0d40b8ab,102,125,6/18/13,2013,,,,,,,,,,
b09522fcd39e2de2d62573fe6043acc6a8bb5f535bdc505ee5e6b66f047d37cf,553,955,8/19/13,2013,,,,,,,,,,
3f4424f5094006a3ad47aa9226504e0ef10d7299c9a3a0918a4b61d0cc77a1b5,65,100,7/30/14,2014,,,,,,,,,,
43bf6f362fbf755d223c970e7f950f99e27ebc9bfb71c217b5b90dbfda6624c2,60,314,8/14/14,2014,,,,,,,,,,
ef0beee7978ac5f210f697b9ce18776cd9a388e37b6c9b526deffa6731fde86d,368,344,7/27/13,2013,,,,,,,,,,
ab44c8ce3a3ae60fd20da7f038a3ca882a882a14a862331d5c717af21b087ab9,125,158,9/3/13,2013,,,,,,,,,,
4f36e5750305a0f3e4aa3404108aa8bfb5ff7825ec3aa48492441774f6281638,1255,319,4/14/12,2012,,,,,,,,,,
626bfc38d21641fe6b86aaa1ebe074ae17045bd21e67ca86164e75b7a46dc943,81,28,12/23/13,2013,,,,,,,,,,
991845a5adaddd317bbe92e3263675a822a9e20a1d9d60ebbd63d6fd8ee11d13,592,1474,3/20/14,2014,,,,,,,,,,
992383d1e284b292a5d8651f4efcc0ddfb9a965ede26adcb89f7d9f8df518aeb,1107,315,3/24/12,2012,,,,,,,,,,
a94445afd9e2dd6095b123d46acf335a0b586bdff80525f7fae5c659a5420695,127,284,11/7/13,2013,,,,,,,,,,
2a65a842fc2fe3628c9c0b310d5fc03b866bb4bcb23ed4d8d92063f9c6c2f8d6,111,140,8/5/13,2013,,,,,,,,,,
a090a95890780a800bbabea407d95947f44a057cc0ee37e6a8688f5938df5d89,59,62,5/29/14,2014,,,,,,,,,,
3c9b35f96a33d7b69da10028beaaac6866af7564d4ba7580a815db8201c0aa8c,68,333,8/16/14,2014,,,,,,,,,,
90628d12d2dc76b21a6c192fdc2b7e41807176e93582f6c96df40a1cf2eb40f5,538,818,8/11/13,2013,,,,,,,,,,
22d2caecda92565ffddb12dc7c0d5296d23c102e10d524c7714919f989b29752,108,100,8/10/13,2013,,,,,,,,,,
590580fbbb91deffa3adb5d226dd1fcc4912204275c4405a2290ca9cfad3ea1a,93,198,8/27/13,2013,,,,,,,,,,
e0ee077d7a2961faa1906625a478d7c631816223003151b491f2b268c7efb154,897,1617,12/16/13,2013,,,,,,,,,,
e4cbc2807800eaadf9ee119796837f6a4f4219f00a125f5a6d5bdb50993ff08d,653,549,3/22/14,2014,,,,,,,,,,
5f4f2846accc0c4e64361443428d6b5467603cf32b61b65db231836a87eb80ef,16,127,6/1/14,2014,,,,,,,,,,
86fd7e3c6a1e1ab5e501717d3b0cf223d40d83659dbb37d3ebc8fd4c76784e0a,85,99,5/26/14,2014,,,,,,,,,,
3ae68666a66859f80f7d3a0e3d1df50108b9845b6904e8fd25ba7400e5998593,53,345,5/16/14,2014,,,,,,,,,,
cfb3e5cadf9d1bdaf87ecd05e3b8378b6c135137bff7e35446b287985d6de7b1,487,691,6/2/14,2014,,,,,,,,,,
88ea17f268c6c8cd91537fedcd7561c53a298bdf4f08c4a632d223b3a09cb898,835,1852,8/5/13,2013,,,,,,,,,,
2580465949c02b98854b5057b7316e9ed18b06b861e58712f00508f157525204,59,262,6/16/14,2014,,,,,,,,,,
fcea8849b26dc0830922aeb19b4c9f141705663ff06cf4fde97058cf81b1dd33,3809,294,5/3/14,2014,,,,,,,,,,
518bbe72ab80cf042d530521d2930b81126cbd634d2d4ff3629b1994a433604f,73,124,5/30/14,2014,,,,,,,,,,
8196eaf8d05013921af9bc941e5e7f76ee0e04855202f8f16fd9d2ddb676a5ca,57,54,5/30/14,2014,,,,,,,,,,
d271f6fe20b14d7a823b0cca82a014fdf903d83248785f74c8e83ea5073dd941,96,52,8/11/13,2013,,,,,,,,,,
eda3d9f2b779d2af4461eb52fdd4258d94f8e01f9527554ef0b06b76819e0984,1150,125,12/9/13,2013,,,,,,,,,,
919b0e98f685060c52e60f5360a2224ba8690657f915665bbf4f91f643d64763,119,270,9/28/13,2013,,,,,,,,,,
a1a5181f3517c22bfa20d1501f148c93553521264f5a614ea520ff8fc80ee9d2,113,119,8/18/13,2013,,,,,,,,,,
5aff7e4cd7d12ef2aadee049cc36084b04d72a514eaac97adc19d312d8689286,108,98,9/22/13,2013,,,,,,,,,,
8f4e18de1d6d798ceaa330e04752a8a92aa6fd1640bb63d5a7a3cacd11a9d0d9,118,138,8/13/13,2013,,,,,,,,,,
e91872e989ccef6869a1685a6efd7e7471992fc8de1626949d9acc08e92eab89,99,117,8/17/13,2013,,,,,,,,,,
618508e910345fc6ae4892e9ffd5b6ff6a7e43fa7c73c08b545ad1cf351d6189,62,72,5/14/14,2014,,,,,,,,,,
555f324dd0c61be9b745fdd77ff3ef66f8af26c5952dd93d0da0af004fb59fd4,325,277,5/29/14,2014,,,,,,,,,,
b5cb47c48b6bb629a9603e095805a7fc97aec5ee22a64a77d67dc656666dce35,761,1779,3/18/14,2014,,,,,,,,,,
91386503f14f6c0d1cfb2d24e1959764516c1b54652db7cbb3acf3f3d2fefaa3,24,220,6/4/14,2014,,,,,,,,,,
48e0e1573d936f527ceb0fb4c070873a440a2061470da41e2c25050095cc15fa,803,1785,3/22/14,2014,,,,,,,,,,
17ae6b4c13bc140467f693f2faf08da74c1061e129c2e0f0a683197d2096b80d,103,142,8/22/13,2013,,,,,,,,,,
b47326b43bf9afe994693e30372ec688c264aba692cc48eda3ec83a178090f5b,21,104,6/13/14,2014,,,,,,,,,,
c9da6f87d9766373d04fb9e26742eaca282632d696e9dfd4e764814b08b8d975,732,1468,3/23/14,2014,,,,,,,,,,
50d23d6cc469022cbd45d29ffcf6bcc5be4e6c31a60aaffb90841e193c11f799,27,128,5/20/14,2014,,,,,,,,,,
141a1b7edd26b7e69d6a2f22597427be5f3f64592c2fa7852f8f7af4f7824164,392,1481,3/10/14,2014,,,,,,,,,,
bb7ebffefde403ceaf5296a47c25c19235afcbf7b6ec5a083024ff9f60be1a91,18,76,6/11/14,2014,,,,,,,,,,
bf842c35921991f566c6b0ce2b17b48a6d0d924cab98c33619fb1aef4feb4fd4,277,203,8/28/14,2014,,,,,,,,,,
da605bf655ae79e8daaf80622161d6dd2f09a8a14d74cfc970d38277bc8391f4,2,0,6/3/14,2014,,,,,,,,,,
c35dd5de58d3eab90a1f901f4225a202a5554d4e88fbca76e0f97b9ae2f6c99f,134,652,5/30/15,2015,,,,,,,,,,
5667adb0979912f7534cb90fd200b8442cfd3910b7eb913c9c717d7a1750adaf,118,145,8/10/13,2013,,,,,,,,,,
e1fbbfed34f915e483c0c62cac2deeec52574ff379489fdaefceba2b59e9b050,83,630,6/18/14,2014,,,,,,,,,,
7c4c34b9b7716bc0cfa2bd6d204f1d5bf95eb77e15154ce85be276a2f5af86e8,107,341,8/28/14,2014,,,,,,,,,,
ad64c8bbab46c93fad39d076e2ff4f842acd91880111d57551526fa48defbf2e,20,281,6/13/14,2014,,,,,,,,,,
f5d91013627ed2dee5f69ad1de9be2d302eba4cc3bedb8a6c734275f55a08646,626,999,8/27/13,2013,,,,,,,,,,
783d6eb97741783eb593e44cbd9a6f5ef0a13e7d0b9c755c63d25c067ffcddac,26,191,8/18/14,2014,,,,,,,,,,
c738fed67a5b9ff34e08b4ac9a922299459a3f04664c63e4fdd7d074dd387baf,62,179,3/12/15,2015,,,,,,,,,,
36b7c2d1c11606c75ede9e19acd0e36f9386fc84a835c14e13f153579cee334b,221,174,8/6/13,2013,,,,,,,,,,
12ba76f38c7562e3a6765c77f242cbf62a5b9faf6dbe230c0341b50d93cac719,118,501,5/30/15,2015,,,,,,,,,,
3319ab076cd1c6de840b0b7317631f3eccf7c092df68d36750c2e7a7777b2311,15,93,6/8/14,2014,,,,,,,,,,
210a9dc8fd5c4fb3126178c4704d9041e8c7e8344cc87f62bac475d0a5eb77a2,369,364,9/3/14,2014,,,,,,,,,,
b7ba2bc065309ca10324f44c7ed0a76202b399c44d953fa6bea2cad9c5ea7b0a,137,314,10/1/13,2013,,,,,,,,,,
b02a38fbc83217ab4a2a2af7c4e9286260d17de401290804204abc56e4cc2baa,54,89,3/13/15,2015,,,,,,,,,,
4a47bc19fb4ff626b380e46efb2a554982abc5c077b59bfe2d728951b30384c3,73,387,6/17/14,2014,,,,,,,,,,
b6c059e561c5815e1f51f3d7776c052bd888eab593060cb3e3896832df84c7f9,2923,190,6/1/14,2014,,,,,,,,,,
9ec835f4a57dd9e627b90b393882a68a942e5987858d1632b9bca924a17a7ef0,70,273,6/5/14,2014,,,,,,,,,,
59e3a383ebc47d0e01512781db06318af9fcdd8f87597e232f04b8c0353c1983,12,99,6/9/14,2014,,,,,,,,,,
3daea00c3d9d2530c840254c6fa6fc3c14837681269a8739a23f463b844e1c16,48,51,4/10/12,2012,,,,,,,,,,
3d67d5d17d175a7b623eb1b457c51ab27989716ea10231347ea1a858bf436bb3,117,192,8/25/13,2013,,,,,,,,,,
fce0c0c9edffee58c42bc516fba2d72d3c8bb775fecc317d588bbaa7ebf4ac6a,170,970,8/8/17,2017,,,,,,,,,,
19038f163f8b903adb0ecfc70940c167d019ae66b03be3f56c29564583d30bcc,91,130,5/29/14,2014,,,,,,,,,,
56bae4c659c2eff9343a877df79532daac02a10019adffa29a97388211c6be07,169,260,7/25/14,2014,,,,,,,,,,
b216921eeca60bcac315b7ea497da0eb8ff3167729c5fabfa28e4960d73b5df5,31,303,3/20/15,2015,,,,,,,,,,
3fa2180cdd4b149f360c0cff2224f5bc629d485e732244bddfa28ace16ec7ed2,55,145,3/13/15,2015,,,,,,,,,,
bcab9e3f11a60c6887a570679ea871a621e4435c4be006d801151029cafcb416,68,135,5/29/14,2014,,,,,,,,,,
55ba49c2cf8080dde0a69f81ad2f32379439b63f77ca309a56d94d5ebe7a9c9d,693,1979,3/21/14,2014,,,,,,,,,,
88050cfa15e90b7174f8c8c63e92fc06a060c82f0e2d20925840da11bd7cd5f7,808,1963,12/15/13,2013,,,,,,,,,,
5a45c1a189ee2a9e7fc4c36da30679218b5d87c62a95b5dc188816e7cb7456df,4575,4567,1/28/16,2016,,,,,,,,,,
82dff928de2f26d3382eb8177674e4cab4da58c8c47dfbc72c157cf3effe03c8,27,311,5/11/14,2014,,,,,,,,,,
33a1ef870812948e42090ff4cbd0a70674766fd30eab4ff2e329a12758eeb42a,631,1745,4/1/14,2014,,,,,,,,,,
9d6cca646e3e183e27cac59242186f578e0d515338da99d75877e3acd69425e2,4,0,3/28/15,2015,,,,,,,,,,
353e66426b732cbce1b0b7c5ca057d3c9c522cad1cdbccf0644cb37d1b3446fa,751,496,8/20/13,2013,,,,,,,,,,
b46505d20eb8a81385ecf1f47acf0ddae1b63a46b751eff9d5c7a5f1aac4f992,59,35,5/30/14,2014,,,,,,,,,,
2f16214a72acf400ae907b8ebc055de1757c5ed0157388740350575b926b1c67,763,1977,3/23/14,2014,,,,,,,,,,
a4b575bc04db36393fce16f6baf3940e1f35eed1c98e5849c5abbcdc2f16a0b3,16,130,6/20/14,2014,,,,,,,,,,
b5feaff7ebb6f0eb694de158ad4fd7cd79486549a7f45905142d6bbbe29aded9,78,460,6/13/14,2014,,,,,,,,,,
eea4d5f41e97d887c6aa73b02cdf4855ef2e7cfe3e2795c93a89c89a53145358,92,182,5/30/14,2014,,,,,,,,,,
0972f9e2edc94a37ee72c1c80d1865b81375dd08406621cc6926b3c1db753111,3051,2404,11/20/15,2015,,,,,,,,,,
e46062fb1aaaf4c7fb427eed09c4d3d92aae088f48dce46c89040deb1db05eab,188,420,5/10/14,2014,,,,,,,,,,
c613ac6244ecd5d9d5e7b1b931ba24eb03de8ed478c84fb1529233d77a4eab3e,32,149,6/11/14,2014,,,,,,,,,,
7d30d114f01d91f61040d75bae326d778e5710816418025582907eda7ab62f27,617,503,6/20/13,2013,,,,,,,,,,
2da8f73ff3ed4ad9e3ca499c99f2b713bc53c379efaed54dbba963d14f2bd038,109,64,5/13/14,2014,,,,,,,,,,
c41ee7c034bae56d184c787c47e33ea9f548111f1f0fee1b82b9f29a09185247,59,80,5/30/14,2014,,,,,,,,,,
6e3a86832c56bc899f50747a88404f09c39ae67d1ecc297c5b63e931919369ac,39,149,6/13/14,2014,,,,,,,,,,
6c714e591a520860209cdaf87d6856c8c5dec19ff25fd7fdcddcb643e9496085,356,48,10/9/13,2013,,,,,,,,,,
253f9d532eb9a650d54e0961715f1b6c47ac5cbc493cb0a18c6df05708c4c9c1,112,224,5/10/14,2014,,,,,,,,,,
c81de727ccfd1f8829c5f84e6184e5012ca20751f3cad23023ea86a8ff445abd,60,225,6/16/14,2014,,,,,,,,,,
64f7dfd44d66fecc0d92a379dbe2753e7b1f3b7f2b879a6f350420271fc0e0ba,241,240,3/12/15,2015,,,,,,,,,,
279669c7ed8b9561873570d1c7de8b3b4f3a3cbbce117bf470c257f159f6f6ff,838,997,11/7/13,2013,,,,,,,,,,
d5009b95ece3f6196d2740ad4f514a57565f3ea0a41946c03c714d8a8cb126c1,156,169,9/11/13,2013,,,,,,,,,,
2f929662caeaa8ac1405b9eecabcae76698e805b757bec9cf0358f52f962373b,53,302,3/6/17,2017,,,,,,,,,,
1fd6cfa46000e38b9b1499be51e43138da1635019839a3257ee993c2bb42001c,2258,318,8/22/12,2012,,,,,,,,,,
ce081ad6ca404f95309f7aeae0fb9fcee366ea395222727b53201af277ea10a2,34,202,6/13/14,2014,,,,,,,,,,
b4843cd5060b76848e5e4ec2937558ec2ba77125a4356316047773879aff4733,51,301,6/23/14,2014,,,,,,,,,,
8259e1406c6cfcf3c0350d9c30aa16ba91dc549e97d557de9a9b5ed9ab291200,1597,2074,8/17/14,2014,,,,,,,,,,
8db3fc6a4b17f997a9d562967bea76b7417c759475254b75c898faa9e4899eb8,75,74,5/4/14,2014,,,,,,,,,,
a52dc2dd24231961720e0b08b7f7595f3680a78a3a9eb9063a464387772aea15,38,99,6/9/14,2014,,,,,,,,,,
105597dbbc198c8cd7eac455cb3afe072345ea2aa3d391d77bd03bfeb610707e,2898,423,5/4/14,2014,,,,,,,,,,
aef185743d1b9eeac7a004a18fa2f13c4f1aa0fefb36e8114b00d98506d21e28,64,158,3/11/15,2015,,,,,,,,,,
27e78d08e4fedeccd34553f6771d64e8bc80fab8a1ed45f78c4b3343155e344e,101,116,6/18/13,2013,,,,,,,,,,
82bdabf6a966943f8b98f9e7272c18c44d9cb11c03f02fe7dc6d9ace4776a4f8,47,289,6/3/14,2014,,,,,,,,,,
48eb1158782d382f9f9bb2c3d99f118bd88eab0bf8ef4f6f4d44494c989ad766,2688,1377,11/17/15,2015,,,,,,,,,,
696e432a5b08676b52f5b9752e61bcd2b7599ec33436d6b980a558be7a384fa5,0,0,3/14/15,2015,,,,,,,,,,
c17e9f9058a89011e976e77d7faad8b584ac291b13dcf75483a5edacd8707e31,590,1801,12/21/13,2013,,,,,,,,,,
813f4ae8aa7c4b1e7a9abd6de08f3786286b45f90d157b3f9904224a742aa944,486,500,12/9/13,2013,,,,,,,,,,
4ce989327c4d6317918452ca868be2b9e7363bfdb80ea8630ac06c1690ca80e9,6,3,6/17/14,2014,,,,,,,,,,
101983b0315bf19ee2e9fc50aea00e991c4adf0124e50ed17f20f93b0763e441,908,927,8/12/13,2013,,,,,,,,,,
ed5e786bb36e477eb372ad6ba930ad3d40b6a5cda188c0f776946d35ced48f2f,3828,291,4/22/14,2014,,,,,,,,,,
eeb98f72837186582339c2ffb6ca701975a74c8479894af4ed560ebfedf01d09,768,693,3/18/12,2012,,,,,,,,,,
1e5597457b898bbf1b7d68973fc305822ad3472af1a4b998c28d408216837d0f,15,38,6/10/14,2014,,,,,,,,,,
f2c091345d45dc892e9badc31fc89ddd1c1554d1ec85bb34cc86106dd9c39390,724,1691,8/29/13,2013,,,,,,,,,,
4437233895,56581,31117,12/10/15,2015,,,,,,,,,,
8156edae7bb0bc2e3bb7d1954e16d07e6b3bb3f73b060dfb98b36617261a5ebc,13,124,5/29/14,2014,,,,,,,,,,
bc4ad3079a3cc886dc0b9594f01c0e2d67cbd9f9afe60beb03d50977600bf716,3388,3407,8/9/13,2013,,,,,,,,,,
6ddfd20b658a6452e2181f269bf01e0204382f144f7f1522edcfa7ed1613f5c6,84,398,12/3/15,2015,,,,,,,,,,
f5fcef7b032f4e8bfd4eca3563218975954570676f70d92fee9926e586a12f46,474,738,5/18/14,2014,,,,,,,,,,
8ef1372949ea7be362c1334fa45071bcb3c4db56a4ebaf12d6ff19756c48c9d9,146,150,6/23/14,2014,,,,,,,,,,
b0518d4113cff28ad8969a14c6eca84854449781a0193b71d00fd8ad63e5aa7a,91,221,3/10/15,2015,,,,,,,,,,
2e27054a9e525b4167ec99331558659a59996dc3711e36aee02d5ec78817161e,1815,1735,8/24/13,2013,,,,,,,,,,
a4584ea7cf5d848a3c01458505f9de17885913d9ff75f227bc8661d1186560aa,113,186,8/5/13,2013,,,,,,,,,,
fe9dc4f1d51f541e474a42e265936a0f4446798fc68bb66b6c30623c1eaeaf7a,668,499,12/22/13,2013,,,,,,,,,,
f0abf6045455286132c5d1d8474d094b74c6186cca4e34438d8c2c4225ac557a,45,221,6/15/14,2014,,,,,,,,,,
9931ad4a92ab88a23c72f48022a0684b67358dbcab74937bec9699e7aeef686e,39,142,8/3/14,2014,,,,,,,,,,
a33529f96487b651fbd00429f5b85c1024c03981e76d32fcab4e8351c1ae2c0c,35,136,5/23/14,2014,,,,,,,,,,
06d7d487b33fd20c3daeab8a6999a07eab9d7a7fcc66e05a49790803e078315d,53,110,5/13/14,2014,,,,,,,,,,
7298adb3ded0d14bed5a742195e5d65ba3530807f880a09c97e7c83bd00af91c,353,296,8/4/13,2013,,,,,,,,,,
52a7b3b1afc05fd087a2fe980c143a6a3cde7f6bbd99a84400775fab42066a26,67,100,7/22/14,2014,,,,,,,,,,
4599e9cb349636d6a1f7dbd9f2d6d38b925adb5e133802b73679309251c96aa1,57,93,5/30/14,2014,,,,,,,,,,
865e6cd16d88a3159b150ea0b87f6900bc5f6c981af5f0cfe2c83ac62780d9a2,3074,2445,8/10/13,2013,,,,,,,,,,
d8c465cee5021822226ea79f9835e6d43998e7b492819dc0a3048926ee5837b9,67,147,6/2/14,2014,,,,,,,,,,
e823913d5b8d5c5310abf3c61b39511569634dfdc7d9d43db08c8b655bac4360,99,124,8/18/13,2013,,,,,,,,,,
2687277211,10963,2610,7/28/14,2014,,,,,,,,,,
ad97a9674e3e058dd5479bca95b6a2c9e46f2d42389f5c0f761cd826e7f0dd31,93,122,8/30/13,2013,,,,,,,,,,
0dc6bee9bf8c37e38dd256d51b288236221c64b3610c5ea4d69480ac49857be3,756,645,8/4/13,2013,,,,,,,,,,
bcf8e275b5d4bf500126723af74ba0e05df4f428361f015ce3772e7d04a4a1ee,230,982,8/8/17,2017,,,,,,,,,,
e441b76467cf467a359c62dfaa40ece1bfa10abdd04f91b17eb9e70425f733d3,22,109,6/15/14,2014,,,,,,,,,,
c49a1ece3a2d91bc0933201e1120b46ca0088cf5e166b7114992959dc17a4f20,58,104,10/4/13,2013,,,,,,,,,,
6248d717624d0f552cf48455be340c329fa56f2ac46d7c5c150c2f4ba4864e4f,64,328,6/17/14,2014,,,,,,,,,,
bf3cc9284052d86646f95e73b34c81736942571b7c53aa272790bcd364c45aa1,133,343,5/15/14,2014,,,,,,,,,,
f290819eef9a5d8e95e7bcd20808308ad2e46de6a4d9140361659605ae8a37ad,96,116,6/18/13,2013,,,,,,,,,,
571772d70695f1d107472ae6a7d2c252fbed1b3b63d2147e7dd6db2d864c1250,516,258,5/22/14,2014,,,,,,,,,,
00bd49f19d4096b1f47e6e7702dddd746cf7021795f2349f42b64003dcb48638,71,81,5/15/14,2014,,,,,,,,,,
a8021babc0f13338d58fc0b4281eaf50d12bf2baa7404defa6ad444a43aef515,110,272,6/2/14,2014,,,,,,,,,,
779d9a7ddae71541de920634b43e24eab64bb3f67166a4dada1aa7a21de28cce,33,89,5/30/14,2014,,,,,,,,,,
01929ef585cdbf4ea15cff4efea757c4c984afd55fb486a52c971212d17926bd,115,192,5/8/14,2014,,,,,,,,,,
9faa3407dd77e8c6992a50c9e7ee92b2c7b7f300cacaedab7c27f744e9f46123,147,174,5/14/14,2014,,,,,,,,,,
27cb55c99b31a75213a3809b8f208bd620ad17035556e6a5ed01a68961a62726,55,56,5/29/14,2014,,,,,,,,,,
83757ffc3ecb4906d8138dc974c33e6cf0e7e9a63808546a793f0682a07a3366,13,204,7/11/16,2016,,,,,,,,,,
8e2e278c102053c36ed164650245783714994f8523ff9077bf6180def8a79cb9,105,91,8/22/13,2013,,,,,,,,,,
29e7683fb9b6aa6986c61c9b97868c601e8aebdc182fe993a8803c18cff81d51,1729,2341,9/1/14,2014,,,,,,,,,,
ac664e10a28c82f8fad8be5809bfff34175967ecb7cfd9974e0f500ca723be1a,115,115,3/2/15,2015,,,,,,,,,,
cd5e633f004f973637bc3f2f7705de6ea65c0ce276cb53f7b8e8cdcac604eaf6,90,432,5/9/14,2014,,,,,,,,,,
d6a768cd1a12bfd9358278ec3cd21653f0ea10fa2e2a065dc346078e703cf046,98,81,5/18/14,2014,,,,,,,,,,
3990577513,21498,22407,10/23/15,2015,,,,,,,,,,
6d6381f6fcf98ea1559fedd5ba94402b8c99c114c71fd8ba496084833ee49d95,98,398,6/23/14,2014,,,,,,,,,,
621ab044a4b76e9209f62f625cb1f081eb56459b2cf38522dcece593e615ae86,84,328,6/1/14,2014,,,,,,,,,,
8cf1705b453b2249976633600826b6727e6b2da22178433fd1cc1dc5a2985469,659,1534,3/20/14,2014,,,,,,,,,,
98cdaf869a218680f17daba83e7b7538a011c6d12a3236f9060c9189d77df145,822,1935,3/10/14,2014,,,,,,,,,,
219650c8c294631773fe1945d7c72c8e25a1a1948eaf37a9e329ee8487d0ed22,802,1978,8/22/13,2013,,,,,,,,,,
00e60b6efcc4135bb73e81ba1e385786894899da0a9633120c538e24e290f8a0,41,302,6/7/14,2014,,,,,,,,,,
b35cf07e1164fb8e72fe3bc75f5e5d08e65cab25c89dae9fb637dec6f80225a4,81,169,3/10/15,2015,,,,,,,,,,
8fcaf6c3b2ab023274fed26e271ab0261cdc060c3b7667b094a6106c5fe6eac7,37,255,6/27/14,2014,,,,,,,,,,
09c6a23c8e0339b41b8e5c5156dc64237ee088fec1b5adceb9dc9c7e93be12e6,83,77,5/6/14,2014,,,,,,,,,,
61751eec67b2b2685fdb528a56e520254a24f51c5ee7001b5b43140ef1e86cfb,150,234,5/9/14,2014,,,,,,,,,,
dfba27b02b24240a9c9569642731d1c64ab2f440baac6cf99c8e2a2f3b981b62,39,576,7/11/16,2016,,,,,,,,,,
02e3e757a26b130db7ce493da680356a1bf4a46a2fb2442abe636a348a87da84,28,14,5/31/14,2014,,,,,,,,,,
7f0ade9df37ca15c1e18e146209c364fcaf3048c294b9cdd69fa0fc0bde8b7cd,61,67,5/29/14,2014,,,,,,,,,,
70357d7913bfdaea0af82d674315542af790a9e5cea6e28d28992fc228d97a39,520,485,9/4/14,2014,,,,,,,,,,
92b48840f029e0e11460128163697020234ef4f05e28d617a73256e42d4b08a8,280,2427,9/18/15,2015,,,,,,,,,,
b91a0c76b0498dfd98b1869f7fe7c423745f8b67d74b7a56260b768f9be3b476,9,82,5/23/14,2014,,,,,,,,,,
a9ca9bed0acbc5160950f6dd1140479c087bb9097c287d56925c84ec506aba1e,100,95,5/29/14,2014,,,,,,,,,,
800d9c68876cce63a9f41b50a9c629e873fb7b519855f22804a027ecb7767e5b,13,160,6/4/14,2014,,,,,,,,,,
c3e0ba28129852ec954dd38bb2b416851128042d65280720cea6bbe789084e7c,102,118,8/11/13,2013,,,,,,,,,,
75be38c35613ec859a451bb9fbedd4e2061561fa8bb85b125b922c5442fdedb5,58,347,6/9/14,2014,,,,,,,,,,
e6dabbf3d7d86e2a016b53741d40e31e6c8b21b67d589545f51b411fcbe1eb1c,1904,68,5/12/14,2014,,,,,,,,,,
49d536d26437dd3d9570fc9d61c4867a7315325aeb577a02a78bb8c17987c951,111,116,8/6/13,2013,,,,,,,,,,
ed7d14313f2bdc1e42da7cb5fe23982c26dc520634ebbffeaf925a88f7ce58ab,90,348,6/17/14,2014,,,,,,,,,,
42f5483b961dc8fa58ec40fc8b9c7117a26eb9077fc55d387642421abeeed48f,108,116,5/29/14,2014,,,,,,,,,,
b8d59a9dbf2299bcfb8c1dd724bdb056416df0ccc8d244aeb95f400e5c92c2d4,1210,283,11/11/13,2013,,,,,,,,,,
70deec9eda7c02fbc72410bb217c716fa0e781a5b0781185828e0f944e0d8d6d,1897,99,5/22/14,2014,,,,,,,,,,
8e4698d3a4c71a09f2f907f63f524c49ff33dd53d29c8052de7c51cdf1310e1b,13,138,6/3/14,2014,,,,,,,,,,
212274cc2985b28273a7531d4340aeaf2a6455dd1792fa19d26ba41c54d89105,2500,2707,6/16/14,2014,,,,,,,,,,
aeb42b32114bd51657272e27ac30fd2b0e34b5c00e972eb0e9c429137ce863ad,71,60,8/16/14,2014,,,,,,,,,,
2fb93ffa5a399d6421fd331966188eea10e8d251e9d6dacd02d8c9ae2bcccd1e,426,1167,8/28/14,2014,,,,,,,,,,
98ba345e7bdc9f4aefeedf03bd4e97d9410b921cc0d041d68f2bcbf9f1f4dfb9,68,147,5/12/14,2014,,,,,,,,,,
5efd457007f1ef9d2bbece0280633a086965f35d655291e8622f0727fbf12e00,776,771,8/8/13,2013,,,,,,,,,,
35c061393582dd011f8f25e9a95f6286407eb6394212f1b5b65a6ccae7f6dd2a,107,137,8/18/13,2013,,,,,,,,,,
4afa63d0310df93ed087dc2e33b18f913bf56c51a4e64f1dbd4abbbc209437af,864,1727,3/24/14,2014,,,,,,,,,,
dab36567cc11009216e9c299b8c15e3ff020f19417b4a5f142de1fef4a6d02c8,959,681,12/25/13,2013,,,,,,,,,,
72c2701f42a7ad7f68b4398c9b04b5838736c2786885608d66097269f963de9e,70,143,5/26/14,2014,,,,,,,,,,
dd6d198f548861e3001f53a3132304eaad0194a0bc20d4b1987bc1ee6c5b3df8,84,227,12/19/13,2013,,,,,,,,,,
b773c1c7aa2b3e5a2780263378daf99f1f5d7de9f084e2e3b223a85d3bedb0ab,51,214,5/14/14,2014,,,,,,,,,,
9.06E+17,10203,1058,9/7/17,2017,,,,,,,,,,
95f211ce1ab8cb237bd5effea07fac4ab515884a27a63525ab104fb9472ce966,599,881,6/2/14,2014,,,,,,,,,,
d6c0a965316ab2fd29b59d5d379b3a80210da222b09e238b96ba0b7300505924,148,363,5/30/14,2014,,,,,,,,,,
24e66594cf5151f074256fff0f131cc1cdcb94f12a6d3eeb0c3daeb89854108b,73,321,5/15/14,2014,,,,,,,,,,
277786880fdb3b73b34dacff7a4ac44bdc009b5e88bb5cb9f4320621f012823b,728,1976,3/21/14,2014,,,,,,,,,,
9.06E+17,16006,12636,9/6/17,2017,,,,,,,,,,
3c701c8e9b919ac92120043869171a4251fdb815019e828c9ebf6c0c551a93ec,396,402,9/3/14,2014,,,,,,,,,,
2a43e23eca4448ffca04ed734fc93ed2039e1d73da5c30ecded8bf36214f5425,29,224,6/10/14,2014,,,,,,,,,,
965c25c949a0331ed5e16084bb658e5dbe36c0d95fecb7bdebb7ad812cf7ac1e,30,222,5/10/14,2014,,,,,,,,,,
c98998a2fd97fac676aee93a2f794a2694f3978f687a794595c707289557f44d,627,1589,12/15/13,2013,,,,,,,,,,
